BuildingName,DataYear
PUGET SOUND ENERGY GEORGETOWN OPER CTR,2020
GLACIER MARINE SERVICES,2020
Emerald Services,2020
THE COBB APARTMENTS,2020
SEADRUNAR PROPERTIES,2020
PACIFIC MULTIFORMS INC - CAMPUS,2020
YESLER PLACE APTS,2020
RLI BUILDING,2020
ADELAIDE CONDOMINIUM,2020
DEXTER LAKE UNION,2020
ADMIRAL CONDOMINIUM,2020
ADMIRAL COURT CONDOMINIUM,2020
ASIA CONDOMINIUM,2020
WOODLAND PARK METHODIST CHURCH,2020
ALEXANDER COURT CONDOMINIUM,2020
ALEXANDRIA CONDOMINIUM,2020
ALII-KAI CONDOMINIUM,2020
ALKI CONDOMINIUM,2020
ALKI BEACH TOWERS CONDOMINIUM,2020
ALKI BONAIR CONDOMINIUM,2020
ALKI ELEMENTARY SCHOOL & COMMUNITY CENTER (SPS-DISTRICT),2020
ATWATER PARK,2020
AVALON PLACE CONDOMINIUM,2020
AVANTI APARTMENTS,2020
"NOBLE, LTD.,   WORLD HEADQUARTERS",2020
NELSON TRUCKING,2020
PAPE' MATERIAL HANDLING,2020
WALL & CEILING SUPPLY CO,2020
PAPE' MATERIAL HANDLING,2020
MANNING PLACE,2020
AVENUE ONE CONDOMINIUM,2020
SAND POINT COUNTRY CLUB,2020
AZUL FLATS IN FREMONT CONDOMINIUM,2020
BALLARD FREE METHODIST CHURCH,2020
"BALLARD PLACE CONDOMINIUM (1556 NW 56TH ST, SEATTL",2020
BALLARD SQUARE CONDOMINIUM,2020
SALMON BAY CENTER 5303,2020
BALLARD ELKS,2020
SHILSHOLE LANDING,2020
OLIVE TOWER APTS,2020
1100 OLIVE BUILDING TARGETED GENETICS,2020
BALFOUR PLACE APTS,2020
EL CAPITAN APTS,2020
SHERWOOD APTS,2020
BELLAGIO CONDOMINIUM,2020
BELLAGIO ON CAPITOL HILL CONDOMINIUM,2020
THE BEN LOMOND,2020
THE ROUNDCLIFFE,2020
SIR GALAHAD APT,2020
BELLORA,2020
CORNELIUS APTS,2020
SECURITY HOUSE,2020
SHELBY APTS,2020
THE AUDREY AT BELLTOWN,2020
BREMER APARTMENTS,2020
BANNER BUILDING THE CONDOMINIUM,2020
MANN (SPS-DISTRICT),2020
BARCLAY COURT CONDOMINIUM,2020
GOODWILL LANE ST,2020
NORTH SUB STATION,2020
BARRETT CONDOMINIUM,2020
WESTVIEW APARTMENT HOMES,2020
BAY VILLA ALKI BEACH CONDOMINIUM,2020
BAY VISTA RESIDENTIAL TOWER,2020
BAYSHORE WEST CONDOMINIUM,2020
BAYVIEW BALLARD CONDOMINIUM,2020
BAYWATCH AT MAGNOLIA CONDOMINIUM,2020
PHINNEY NEIGHBORHOOD CTR BRICK BLDG,2020
BELCOURT PLACE CONDOMINIUM,2020
ELLIS COURT,2020
FIRST AND VINE APARTMENTS,2020
EL GAUCHO RESTAURANT,2020
THE MILLIONAIR CLUB,2020
ARTTECH & FINE ART FRAMING,2020
FIRST & CEDAR BUILDING,2020
OLYMPUS APTS,2020
AVALON BELLTOWN APTS,2020
CITY CHURCH,2020
NEW PACIFIC APARTMENTS,2020
HUMPHREY HOUSE APARTMENTS,2020
"2607 Building, LLC",2020
VINECOURT APTS,2020
OREGON APARTMENTS,2020
2300 ELLIOTT,2020
ALKI CONGREGATIONAL CHURCH U.C.C.,2020
ALKI SHORES CONDOMINIUM,2020
ALLEN PLACE CONDOMINIUM,2020
OFFICE DEPOT & CARPET LIQUIDATOR,2020
AMAZON DISTRIBUTION CENTER,2020
LINDEN SQUARE,2020
AURORA CHRYSLER PLYMOUTH,2020
AMESBURY COURT APTS -  BLDG C,2020
ALPINE VILLA CONDOMINIUM,2020
LUTHERAN CHURCH/TILDEN SCHOOL,2020
ALTERRA CONDOMINIUM  PH 1 & 2,2020
AMBASSADOR 1 CONDOMINIUM,2020
AMBASSADOR CONDO,2020
ANDERSON PLACE CONDOMINIUM,2020
UNION BAY APTS,2020
CAROLINA COURT,2020
ANDIAMO CONDOMINIUM,2020
ANNARON,2020
APEX BELLTOWN CONDOMINIUM,2020
ARAVITA CONDOMINIUM,2020
ARCADIAN COURT CONDOMINIUM,2020
ART STABLE CONDOMINIUM,2020
ASHBURY CONDOMINIUM,2020
ATHENA CONDOMINIUM,2020
ATLANTIC PLACE CONDOMINIUM,2020
ATRIA VILLA CONDOMINIUM,2020
TERRY AVENUE HOUSING,2020
CORNISH (Notions),2020
EMBASSY APARTMENTS,2020
VILLA APTS,2020
OFFICE DEPOT,2020
BLAKELEY MANOR,2020
UNIVERSITY VILLAGE EAST BLDG N,2020
UNIVERSITY VILLAGE EAST BLDG S,2020
BOREALIS THE CONDOMINIUM,2020
ST CHARLES HOTEL APTS,2020
CORONA LOFTS,2020
HARTFORD BUILDING,2020
LOWMAN BUILDING,2020
LOWMAN AND HANFORD BUILDING,2020
HOWARD BUILDING,2020
110 CHERRY BUILDING,2020
MARION 814 BUILDING,2020
MARION BUILDING 804,2020
COMPTON BUILDING,2020
ENDLESS KNOT/DOROTHY DAY HOUSE APTS,2020
BAKHITA GARDENS,2020
GRANGE OFFICE PLAZA,2020
RITE AID STORE #5218_2603 THIRD AV,2020
TRIANON BUILDING,2020
LEXINGTON CONCORD APTS,2020
BELLTOWN  INN,2020
THE VERMONT INN,2020
CENTENNIAL TOWER APTS,2020
COURT AT CENTENNIAL APTS,2020
MODA APTS,2020
FLEMING APTS,2020
AUSTIN A BELL CONDOMINIUM,2020
SHERMAN CLAY,2020
STEWART COURT,2020
BANK OF AMERICA,2020
CENTENNIAL BUILDING,2020
METROPOLITAN TOWER,2020
3000/3018 Western,2020
SEMKKANN LLC,2020
VERSAILLES APARTMENTS,2020
PLYMOUTH PLACE,2020
CENTERVIEW APTS,2020
TWENTY NINE HUNDRED ON FIRST,2020
Arrivé | Sound Hotel,2020
KING CO PUBLIC HEALTH,2020
LEE COURT,2020
CHARLESGATE APTS,2020
WINDHAM APTS,2020
FIRE STATION 02,2020
FOUNTAIN COURT,2020
SIDNEY APARTMENTS,2020
DEVONSHIRE APTS,2020
STONECLIFF APTS,2020
BAYVIEW TOWER,2020
EDWARDS ON FIFTH,2020
THE DAVENPORT,2020
SKYE AT BELLTOWN,2020
7TH & BELL,2020
THE LOYAL INN,2020
SENIOR SERVICES,2020
BELLTOWN COURT CONDOMINIUM,2020
BELLTOWN LOFTS CONDOMINIUM,2020
BELMONT LOFTS CONDOMINIUM,2020
BELMONT PLACE CONDOMINIUM,2020
"BERING, THE CONDOMINIUM",2020
CARKEEK PARK PLACE APARTMENTS,2020
BERTONA HOUSE CONDOMINIUM,2020
QUEEN ANNE MANOR,2020
QUEEN ANNE GYM (SPS-DISTRICT),2020
VILLA FLORA,2020
CAL-MORE CIRCLE APTS,2020
BISCAYNE CONDOMINIUM,2020
GREENWOOD NORTH APTS,2020
BITTER LAKE VILLAGE CONDOMINIUM,2020
BITTER LAKE WEST CONDOMINIUM,2020
BITTERLAKE VISTA CONDOMINIUM,2020
EMMANUEL BIBLE CHURCH,2020
BLAKELEY COMMONS OWNERS ASSOCIATION,2020
BLAKELEY PLACE CONDOMINIUM,2020
WESTWOOD COURT APTS,2020
BLUE HERON CONDOMINIUM,2020
WESTWOOD PARK VILLA BUILDING 2,2020
BOLERO CONDOMINIUM,2020
EMERALD SHORES,2020
THE CENTURY HOUSE,2020
IVY RIDGE,2020
PACIFIC SUNRISE,2020
PHI DELTA THETA,2020
LISA LI BLDG,2020
BAYVIEW APTS,2020
2746 NE 45TH ST - QFC,2020
UNIVERSITY VILLAGE SHOPPING CENTER BLDG A,2020
UNIVERSITY VILLAGE SHOPPING CENTER NW BLDG,2020
UNIVERSITY VILLAGE SHOPPING CENTER BLDG C,2020
UNIVERSITY VILLAGE SHOPPING CENTER WEST BLDG,2020
NORDHEIM COURT (UW HOUSING),2020
FARE START,2020
ST MARTIN'S ON WEST LAKE HOUSING,2020
LARNED APTS,2020
THE VIRGINIAN APTS,2020
SHERIDAN APTS,2020
GRIFFIN BUILDING,2020
LA QUINTA INN & SUITES,2020
800 Stewart,2020
THE OLIVIAN,2020
TOWER 801,2020
LOCK VISTA APTS,2020
GOLDEN SUNSET APTS,2020
HARBOR SQUARE APTS,2020
SEATTLE HOUSING AUTHORITY,2020
GREEN LAKE UNITED METHODIST,2020
SEVENTH DAY ADVENTIST CHURCH,2020
BUSH HOTEL 2 CONDOMINIUM,2020
THE CLAREMONT,2020
GALE PLACE APTS,2020
WALDEN BUILDING,2020
CABRINI SENIOR HOUSING,2020
CALLISTO CONDOMINIUM-renovation.,2020
CAMBRIDGE COURT CONDOMINIUM,2020
SIGMA KAPPA CORP,2020
GETHSEMANE APARTMENTS,2020
ASPIRA - APARTMENTS,2020
JULIE APARTMENTS,2020
CORNISH (BEEBE),2020
SOCIAL SECURITY ADMINISTRATION,2020
SPRUCE STREET SCHOOL,2020
BOWDOIN PLACE CONDOMINIUM,2020
STATION AT OTHELLO PARK,2020
LEWISON PLACE APARTMENTS,2020
ST BRIDGET CHURCH,2020
BRADFORD COURT CONDOMINIUM,2020
BRAEBURN CONDOMINIUM,2020
BRANDON COURT CONDOMINIUM,2020
SEPHARDIC BIKUR HOLIM,2020
GARDEN COURT APTS,2020
GRAHAM ST APTS,2020
BRIGHTON PLACE APTS,2020
MYRTLE STREET APTS,2020
BRITTANY HOUSE CONDOMINIUM,2020
BRIX,2020
MARKET STREET HOLDINGS,2020
PORT OF SEATTLE- MIC (Maritime Industrial Center),2020
SAND POINT ELEMENTARY (SPS-DISTRICT),2020
BROADWAY PLAZA CONDOMINIUM,2020
WHITE HEATHER APT BLDG,2020
PINEHURST COURT,2020
ARRAGUN APARTMENTS,2020
NORTHPARK VILLAGE,2020
MALLOY APTS,2020
BARTELL'S AND APARTMENTS,2020
RETAIL,2020
NEPTUNE THEATER,2020
THE COLLEGIANA (UW MED),2020
LA MIRADA APARTMENTS,2020
CARLSTROM APARTMENTS,2020
FORDE APARTMENTS,2020
ESCOLIER APARTMENTS,2020
WELLESLEY APARTMENTS,2020
STANFORD APARTMENTS,2020
CAMPUS APT,2020
UNIVERSITY MANOR APARTMENTS,2020
LA PAZ APARTMENTS WITH STREET LEVEL RETAIL,2020
BROOKLYN PLAZA DORM,2020
COHO APARTMENTS,2020
MAVERICK APT,2020
TYEE APARTMENTS,2020
LEVERE APTS,2020
LEE AND LEE APARTMENTS,2020
COLLEGE PLACE APARTMENTS,2020
TRINITY APARTMENTS,2020
THE KENNEDY BUILDING,2020
ALLEGRO 1 APARTMENTS,2020
ALLEGRO II   (53 UNITS PLUS RETAIL),2020
CARIBBEAN MANOR APT'S,2020
BROXTON CONDOMINIUM,2020
LICTONWOOD APT SEATTLE HOUSING,2020
TELEMARK APTS,2020
FAIRHAVEN APTS,2020
ISLAND VIEW APTS,2020
CHAMBERY PARK CONDOMINIUM,2020
CHANCERY PLACE APARTMENTS,2020
TEMPLE BETH AM,2020
UNIVERSITY PREPARATORY ACADEMY - CAMPUS,2020
CHARBONNEAU CONDOMINIUM,2020
LAURELHURST APTS,2020
CHATILLON,2020
Arabelle Apartments,2020
CINNAMON RIDGE CONDOMINIUM,2020
CITADEL THE CONDOMINIUM,2020
CITISCAPE CONDOMINIUM,2020
CITY LIGHTS ON HARBOR CONDOMINIUM,2020
EMERALD LANDING I,2020
HOTEL ANDRA,2020
KIMBALL ELEMENTARY SCHOOL (SPS-DISTRICT),2020
WASHINGTON CARE CENTER,2020
CITY VIEWS APTS,2020
MARINE BUSINESS CENTER,2020
CANAL PLACE CONDOMINIUM,2020
CANAL STATION CONDOMINIUM,2020
CANAL STATION NORTH CONDOMINIUM,2020
D W CLOSE CO,2020
PORT OF SEATTLE -MARINE MAINTENANCE SHOP,2020
HOLYOKE BUILDING,2020
MEAVES BUILDING,2020
HOTEL SEATTLE,2020
WOMENS UNIVERSITY CLUB,2020
DOVER APTS,2020
THE SANCTUARY AT 811 5TH AVE,2020
PACIFIC HOTEL/APTS,2020
REYNOLDS WORK RELEASE FACILITY,2020
CATE APTS,2020
HOLY ROSARY SCHOOL,2020
SEATTLE LUTHERAN HIGH SCHOOL,2020
HOPE LUTHERAN CHURCH,2020
LYON'S ANTIQUE MALL-WINDEREMERE-GARLIC JIMS,2020
MATADOR/JAK'S GRILL/8 LIMBS YOGA/FITNESS TOGETHER,2020
ALASKA HOUSE,2020
CAPCO PLAZA (ALTAMIRA + QFC ETC.),2020
West Seattle Bowl / Highstrike Grill,2020
TRADER JOE'S,2020
LINK APARTMENTS,2020
WEST SEATTLE FAMILY YMCA,2020
SK FOOD GROUP/LSG SKY CHEF,2020
WEST SEATTLE ORCHARD,2020
FAIRWAY APARTMENT,2020
Brookdale West Seattle,2020
ADELPHI APTS,2020
ELIZABETH JAMES HOUSE,2020
THE PARKER APTS,2020
LAKE CITY CENTER,2020
CEDAR PARK APARTMENTS,2020
CASCADE BUILDING,2020
LAKE CITY HOUSE,2020
CITY NORTH APTS (FORMERLY REKHI BUILDING),2020
SOLARA APTS,2020
SPRING LAKE APTS,2020
CEDAR PARK ELEMENTARY (SPS-DISTRICT),2020
CEDAR POINTE OF SEATTLE CONDOMINIUM,2020
CEDARS APARTMENTS (BELLTOWN),2020
CENTRAL PARK,2020
SEATTLE CHILDREN'S HOSPITAL  (ODESSA BROWN CHILDREN'S CLINIC),2020
NW ART AND FRAME/HUSKY ICE CREAM,2020
APARTMENT & OFFICE/RETAIL BLDG,2020
CENTRAL PARK EAST CONDOMINIUM,2020
BEACON HILL SCHOOL (SPS-DISTRICT),2020
2001 Plum LLC,2020
ORIENTAL MEATS,2020
MB WAREHOUSE LLC,2020
IMPRESSIONS NORTHWEST,2020
FAMILY SERVICES,2020
CENTER PARK APTS,2020
RED CROSS,2020
TENNIS CENTER,2020
CENTRE COURT,2020
MYCON'S USED CARS,2020
THE CRESTVIEW,2020
ANDOVER COURT APTS,2020
OLD WESTERN STEEL CASTING CO,2020
SWEETBRIAR APTS (MIXED USE),2020
SAFEWAY STORE # 368,2020
EDEN HILL (NEW MIX-USE),2020
QUEEN ANNE COMMUNITY CENTER,2020
PARK VISTA APARTMENTS,2020
ANHALT BUILDING APARTMENTS,2020
BUCKLEY APTS,2020
BOYLSTON PLACE,2020
LANCASTER APTS,2020
WAREHOUSE,2020
VISKO BUILDING,2020
QFC WAREHOUSE,2020
J C WRIGHT SALES COMPANY,2020
C.C. FILSON,2020
THE NOBLE APARTMENTS,2020
PORTOFINO APARTMENTS,2020
ALASKAN COPPER AND BRASS CO,2020
CANTERBURY SHORES CONDOMINIUM,2020
PARKRIDGE APTS,2020
STEVENS ELEMENTARY (SPS-DISTRICT),2020
CARBON 56,2020
HOWELL STREET APARTMENTS,2020
CARLETON HOUSE CONDOMINIUM,2020
MAGNOLIA UNITED CHURCH OF CHRIST,2020
CHE SENH MINH,2020
CARRARA CONDOMINIUM,2020
CASCADE CONDOMINIUM,2020
TOYOTA OF LAKE CITY (2013),2020
LAKE CITY MINI STORAGE,2020
MALLORY SAFETY & SUPPLY LLC,2020
QUALMAN APTS,2020
PARAMOUNT APTS,2020
BANCROFT APTS,2020
NARADA APTS,2020
THE PARK ON HIGHLAND DRIVE,2020
QUEEN ANNE HEIGHTS,2020
THE Q APARTMENTS,2020
GREENWICH APTS,2020
Carlyle,2020
HILLCREST MANOR,2020
ST ANNE SCHOOL,2020
WEST TOWN VIEW APTS,2020
ST ANNE CHURCH & RECTORY,2020
QUEEN ANNE COURT APTS,2020
GALER CREST APTS & RETAIL,2020
QUEENVIEW APTS,2020
CONCORD CONDOMINIUM,2020
CONTINENTAL HOUSE CONDOMINIUM,2020
CONTINENTAL PLACE CONDOMINIUM,2020
COOPER SQUARE CONDOMINIUM,2020
AUDIO VISUAL FACTORY,2020
CORNERSTONE OF QUEEN ANNE CONDOMINIUM,2020
COSMOPOLITAN,2020
BROADVIEW APTS,2020
COURT AT SANDPOINTE CONDOMINIUM,2020
COURTYARD AT BITTER LAKE CONDOMINIUM,2020
COURTYARD AT QUEEN ANNE SQUARE,2020
DECATUR,2020
DE LORGES CONDO,2020
FOUR SEASONS,2020
DENICE HUNT TOWNHOMES CONDOMINIUM,2020
TOPS K-8 (SPS-DISTRICT),2020
OFFICES & PRINTING,2020
REMI APTS,2020
EASTLAKE CENTER (SOUTH),2020
EASTLAKE CENTER (NORTH),2020
EASTLAKE 2851,2020
CORONADO APT,2020
THE SHELBY APT,2020
KILLARNY APTS,2020
L' AMOURITA CO-OP,2020
EASTLAKE GARDEN APTS & RETAIL,2020
UNION BAY LOFTS,2020
KEYSTONE GROUP HOME,2020
STONE 34,2020
OFFICES - PRODUCTION NETWORK,2020
CRISTALLA CONDOMINIUM,2020
IMPERIAL CROWN MANOR APT,2020
BALLARD CARE & REHAB,2020
ASSUMPTION CHURCH,2020
ASB SCHOOL,2020
DAKOTA,2020
DANIELLE CONDOMINIUM,2020
COSMOPOLITAN APARTMENTS (RETAIL AND APTS/CONDO),2020
ST JOHN EGAN HALL,2020
ST JOHN SCHOOL,2020
COBRIZO CONDOMINIUM,2020
COLLEGE PARK WEST CONDOMINIUM,2020
ST PAUL CHURCH & SCHOOL,2020
QUEEN ANNE ELEMENTARY (SPS-DISTRICT),2020
COLONIAL GRAND PACIFIC CONDOS,2020
COLUMBIA SCHOOL(SPS-DISTRICT),2020
KIN ON HEALTH CARE CENTER,2020
NWCP BLDG E,2020
Terreno Lucile,2020
HATHAWAY BLDG,2020
BUILDING R,2020
BUILDING Q,2020
ORCAS BUILDING - KING COUNTY,2020
BUILDING P,2020
BUILDING O,2020
BUILDING N,2020
4000 AURORA BUILDING,2020
GEORGE POCOCK MEMORIAL ROWING CENTER,2020
FRANCIS APTS,2020
Fremont Space,2020
NORTHBRIDGE,2020
ST JAMES TOWER APTS,2020
NORTHLAKE PLAZA,2020
PLYM0UTH ON STEWART APTS,2020
HADDON HALL,2020
DOWNTOWN SELF STORAGE,2020
JOSEPHINUM,2020
BERGMAN'S LUGGAGE,2020
MARQ 211 (THE LENORA APTS),2020
SWIFTY PRINTING,2020
THE PALLADIAN HOTEL,2020
CASTLE APTS,2020
SIMONS SENIOR APTS,2020
BELLTOWN CENTER,2020
STRATFORD ON FOURTH,2020
CAMBRIDGE APTS (LOW INCOME),2020
HORIZON HOUSE,2020
VIRGINIA MASON - CASSEL CRAIG OFFICES,2020
SUNSET CLUB,2020
VIRGINIA MASON- BLACKFORD HALL,2020
JOHN WINTHROP APT,2020
OFFICE RETAIL -CANAL BUILDING,2020
FREMONT COURT - EQUINOX,2020
BRIDGEVIEW APTS,2020
THE PECK BUILDING,2020
DUBLINER BUILDING,2020
FREMONT BLDG,2020
EPICENTER APTS,2020
SATURN BUILDING,2020
124 N 35TH ST BUILDING,2020
FREMONT FOUNDRY,2020
WAREHOUSE-STUDIO,2020
FREMONT WEST BUSINESS CENTER,2020
THE WESLEY AT CREMONA,2020
FIRST FREE METHODIST CHURCH,2020
LEDGER MARINE CHARTERS,2020
MIX - USE APT/COMMERCIAL,2020
4 NICK - OFFICE,2020
246 Nick - 6 Nickerson,2020
246 Nick -2 Nickerson,2020
TABLEAU,2020
CANAL PL OFFICE PARK,2020
CANAL PL OFFICE PARK,2020
CANAL PL OFFICE PARK,2020
ALASKA MARINE LINES,2020
CASCADE TERRACE,2020
SUMMIT BLDG B,2020
TRI-COURT,2020
NELSON APARTMENTS,2020
STERLING MANOR,2020
STONE AVENUE BUILDING,2020
THE CAMBRIDGE - LINDEN PLACE AT BITTER LAKE,2020
GRANITE CURLING CLUB,2020
COCHRAN INC,2020
NORTHLINE APTS,2020
HLF Vehicle Maintenance (A),2020
HANSEN BROS MOVING & STORAGE,2020
KING COUNTY METRO NORTH FACILITIES MAINTENANCE,2020
OFFICE BUILDING,2020
BITTER LAKE COMMUNITY CENTER & BITTER LAKE PARK,2020
Sanford Hildebrandt Towers I,2020
VIEW AT BITTER LAKE APTS,2020
LA FITNESS CENTER,2020
SEA HOUSING AUTHORITY APT BLDG,2020
PETSMART,2020
NEW HAVEN APARTMENTS - LINDEN PLACE AT BITTER LAKE,2020
LATTER DAY SAINTS CHURCH,2020
APARTMENT,2020
SEATTLE COUNTRY DAY SCHOOL,2020
QUEEN ANNE HEALTHCARE,2020
RIVOLI APTS,2020
EL REY TRANSISTIONAL HOUSING,2020
PATAGONIA RETAIL STORE,2020
1ST & LENORA BUILDING,2020
OXFORD APARTMENTS,2020
WAREHOUSE/OFFICE,2020
CHURCH OF SCIENTOLOGY OF WASHINGTON STATE,2020
WEST REPUBLICAN PLACE,2020
UPTOWN QUEEN ANNE APTS,2020
HARRISON SQUARE (Formerly Archstone Elliott Bay),2020
METRO ON FIRST APTS,2020
SALVATION ARMY NW DIV HEADQUARTERS,2020
LA VIE AT QUEEN ANNE,2020
THE 419 BLDG APTS,2020
FIRST AND REPUBLICAN APTS,2020
THE STRATHMORE,2020
THE UPTOWNER APARTMENTS,2020
HOTEL DILLER,2020
PLYMOUTH CONG CHURCH,2020
SIXTH AND PINE BUILDING,2020
1518 5TH AVE OFFICE,2020
COLISEUM BUILDING,2020
WESTLAKE PLACE,2020
IMPERIAL HOTEL BUILDING,2020
Fifth and Union,2020
FOURTH & UNION BUILDING/MEN'S WAREHOUSE,2020
SECOND & PINE APTS,2020
GLEN HOTEL APARTMENTS,2020
FIRST HILL CONVALESCENT HOME,2020
SOVREIGN APARTMENTS,2020
TEN TWENTY,2020
OXFORD CREST APT,2020
STOCKBRIDGE APT,2020
VESPER APTS,2020
PANORAMA HOUSE APTS,2020
UNIVERSITY CLUB,2020
SAN MARCO APARTMENTS,2020
TATE MASON,2020
TUSCANY APTS,2020
CASCADE COURT,2020
THE SUMMIT,2020
ARCADIA APT + ST PAUL APT,2020
HILLTOP COURT APTS,2020
SWEDISH HOSPITAL MEDICAL CENTER (ALCOA BUILDING),2020
FIRST BAPTIST CHURCH,2020
THE SENECA APARTMENTS,2020
PACIFIC NORTHWEST RESEARCH LAB,2020
NORTHWEST KIDNEY CENTER,2020
TOWN HALL SEATTLE,2020
FIRST PRESBYTERIAN CHURCH,2020
THE MILL AT FIRST HILL,2020
LOWELL-EMERSON,2020
PAUL REVERE APTS,2020
JOHN ALDEN APTS,2020
SYSTEM CONTROL CENTER,2020
SUPERIOR SELF STORAGE MINI WHSE,2020
WAREHOUSE/ MANUFACTURING,2020
WAREHOUSE,2020
TESLA MOTORS INC,2020
Interurban Exchange IV/V & Van Vorst - SEDO,2020
511 BOREN BUILDING,2020
FHCRC - FAIRVIEW BLDG.,2020
FHCRC- 1213 VALLEY,2020
NORTHWEST ROOMS - SEATTLE CENTER,2020
AXIS APTS (FORMERLY EXPO 62),2020
FIRST CHURCH SEATTLE,2020
PACIFIC SCIENCE CENTER,2020
FISHER PAVILION - SEATTLE CENTER,2020
CHIHULY GARDEN & GLASS,2020
SPACE NEEDLE,2020
PIKE PLACE - CORNER MARKET,2020
SEATTLE CHILDREN'S THEATER - SEATTLE CENTER,2020
SELLEN OFFICE BLDG WITH EC LAND PARCELS,2020
TERRY AVE BLDG,2020
TERRY BLDG,2020
202 WESTLAKE,2020
224 WESTLAKE,2020
BOXCAR APARTMENTS,2020
EXPO APARTMENTS,2020
MERCER APTS,2020
PNB PHELPS CENTER - SEATTLE CENTER,2020
PLAYHOUSE - SEATTLE CENTER,2020
SHOWBOX BUILDING,2020
DOYLE BUILDING,2020
STATE HOTEL,2020
Seven Seas Building (Formerly Lusty Lady),2020
HARBOR STEPS NE SITE,2020
PIKE PLACE - ECONOMY MARKET,2020
POST ALLEY COURT - APTS,2020
MARKETSIDE FLATS APTS,2020
SANITARY MARKET - MASTER CAMPUS FOR PIKE PLACE MARKET,2020
MADORE BUILDING,2020
TWIN OAK APTS (USED TO BE EXETER HOUSE),2020
1ST & PINE,2020
ELLIOTT POINTE APTS,2020
ELLIOTT COURT,2020
LIVINGSTON BAKER MIXED USE,2020
ALASKA TRADE BUILDING,2020
DUNN BLDG/STARBUCKS,2020
FAIRMOUNT APTS,2020
VENTANA APTS,2020
VOLTA APARTMENTS,2020
BELL TOWER APARTMENTS (SHA),2020
UNION STABLES,2020
SCARGO APARTMENTS,2020
LEWISTON APARTMENTS,2020
WHITE & HITCHCOCK BUILDING/FLYING FISH,2020
CONCEPT ONE APTS,2020
THE HUMPHREY APTS,2020
R.D. MERRILL BUILDING,2020
DESIGN SERVICE BLDG,2020
SAINT NICHOLAS BUILDING,2020
MINOR TOWER APARTMENTS,2020
LAKE VIEW APARTMENTS,2020
PARKSIDE APARTMENTS,2020
SPACE NEEDLE CORPORATE OFFICE,2020
TAYLOR 28,2020
HYATT PLACE,2020
EMP ADMINISTRATIVE OFFICE,2020
TRAVELODGE BY THE SPACE NEEDLE,2020
SEATTLE PACIFIC HOTEL,2020
BOREALIS APARTMENTS,2020
DENNY PARK APTS + RETAIL,2020
PUGET VISTA APTS,2020
ALEXANDRIA BIOTECH,2020
BAYVIEW  BUILDING,2020
DEXTER PLACE CONDOMINIUM,2020
JACKSON GREENS APTS,2020
LAKESIDE MIDDLE SCHOOL,2020
DIPLOMAT CONDOMINIUM,2020
DISCOVERY PARK CONDOMINIUM,2020
KIMBERLY APTS,2020
RIVIERA NORTHGATE APTS,2020
COGIR NORTHGATE,2020
PINEHURST APTS,2020
HAZEL WOLF K-8 AT PINEHURST (SPS-DISTRICT),2020
CRYSTAL COURT APTS & RETAIL,2020
ILLUMINA LAKE UNION,2020
EAST LAKE TOWERS,2020
WASH STATE CREDIT UNION,2020
HILL VILLA APTS,2020
HOLDEN COURT APARTMENTS,2020
DUNCAN PLACE,2020
DUNLAP ELEMENTARY SCHOOL (SPS-DISTRICT),2020
SOUTH LAKE HIGH SCHOOL (SPS-DISTRICT),2020
HENDERSON ARMS,2020
VILLA PARK TOWNHOMES,2020
CHINESE BAPTIST CHURCH,2020
BROADMOOR GOLF COURSE,2020
OLYMPIC HILLS (SPS-DISTRICT),2020
BILL PIERRE FORD,2020
DUWAMISH HEAD CONDOMINIUM,2020
WHSE MULTI TENANT,2020
DWELL ROOSEVELT CONDOMINIUM,2020
EAST MADISON CONDOS,2020
SIR LANCELOT APTS,2020
733 SUMMIT EAST,2020
SUMMIT VIEW,2020
BELROY APTS (VINTAGE),2020
THE MARK SPENCER,2020
HACIENDA,2020
JAPANESE BAPTIST CHURCH,2020
ALDER HOUSE,2020
HILL HOUSE APTS,2020
ALDERCREST APARTMENTS (2013),2020
CAL ANDERSON HOUSE,2020
EVANS HOUSE,2020
TERRACE VIEW APTS,2020
FIRST HILL APTS,2020
VANTAGE PARK APTS,2020
CLEARWATER APTS,2020
ABBOTTSFORD  APTS,2020
STAR APTS,2020
PIONEER FELLOWSHIP HOUSE (GROUP CARE HOME),2020
ALDERVIEW APTS,2020
TERRACE APTS,2020
ANEW BROADWAY,2020
THE EASTLAKE,2020
EASTLAKE LOFTS,2020
SERVICES FOR THE BLIND-ALASKA ST,2020
3613 S JUNEAU ST,2020
DEPT SOCIAL & HEALTH SERVICES,2020
THE AVALON APTS,2020
VIEW 222,2020
QUEEN ANNE THOMAS APTS,2020
ARKONA APARTMENTS,2020
BERNARD APARTMENTS,2020
FIONIA APARTMENTS,2020
CENTER WEST,2020
CAPE FLATTERY APTS,2020
FIVE TEN PLACE,2020
525 FIRST AVENUE APARTMENTS,2020
GREX APTS,2020
THE CENTURY,2020
ELIKAI APTS,2020
GREEN ACRES APT,2020
FAIRVIEW CHURCH,2020
ALCYONE APARTMENTS,2020
LAKEVIEW APARTMENTS,2020
CASA PACIFICA,2020
MERCERVIEW APTS,2020
CARLTON APT,2020
KERNER-SCOTT HOUSE,2020
AMLI 535 APARTMENTS,2020
CASCADE SENIOR APTS,2020
CANADAY HOUSE,2020
